State,Area,Address,Store Name,Rating,Review Count,Store Status
Negeri Sembilan,Seremban,"Address: Lot 24158 (PT2) & Lot 24159 (PT3), Pekan Bukit Kepayang, Mukim, 70200 Seremban, Negeri Sembilan ",McDonald's Seremban DT,4.1,,Operating
Negeri Sembilan,Seremban,"Address: Lot PT 560, Bandar Seremban Utama, Seremban 2, 70300 Seremban, Negeri Sembilan ",McDonald's Seremban 2 DT,3.9,,Operating
Negeri Sembilan,Seremban,"Address: Lot 2726, Jalan Taman Komersil, 242, Taman Komersil Senawang, 70450 Senawang, Negeri Sembilan ",McDonald's Senawang DT,4.0,,Operating
Negeri Sembilan,Seremban,"Address: 4, Jalan Tuanku Munawir, Bandar Seremban, Taman Bukit Lemon, 70000 Seremban, Negeri Sembilan ",McDonald’s Seremban Town DT,3.7,,Operating
Negeri Sembilan,Seremban,"Address: Sebahagian Lot 33369, Mukim, 70450 Seremban, Negeri Sembilan ",McDonald's Forest Height DT,4.0,,Operating
Negeri Sembilan,Seremban,"Address: 1, Jln Haruan 2, 70300 Seremban, Negeri Sembilan ",McDonald's Lotus’s Seremban 2 DT,4.0,,Operating
Negeri Sembilan,Seremban,"Address: Lot GE-03, Centrepoint Seremban, Jalan Dato Siamang Gagap, 70300 Seremban, Negeri Sembilan ",McDonald's Ampangan DT,3.8,,Operating
Negeri Sembilan,Seremban,"Address: 5410, Jalan SJ 5/1, Taman Seremban Jaya, 70450 Seremban, Negeri Sembilan ",McDonald's Shell Seremban Jaya,3.4,,Operating
Negeri Sembilan,Seremban,"Address: Lot PT 2781, Jalan Melang, Taman Melang, 72000 Kuala Pilah, Negeri Sembilan ",McDonald's Kuala Pilah DT,4.1,,Operating
Negeri Sembilan,Seremban,"Address: PT1127, Jalan Kiara 1/2, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan ",McDonald's Bahau DT,3.8,,Operating
Negeri Sembilan,Seremban,"Address: Lot 613, Jln Seremban - Tampin, Kampung Tampin, 73000 Tampin, Negeri Sembilan ",McDonald's Tampin DT,3.9,,Operating
Negeri Sembilan,Seremban,"Address: QR4W+PH, 71900 Labu, Negeri Sembilan ",McDonald’s R&R Seremban (NB),2.8,,Operating
Negeri Sembilan,Seremban,"Address: Lot G43, Ground Floor, AEON Seremban 2 Shopping Centre, 112, Persiaran S2, Phase B1, Seremban 2, 70300 Seremban, Negeri Sembilan ",McDonald's AEON Seremban 2,3.5,,Operating
Negeri Sembilan,Kuala Pilah,"Address: Lot PT 2781, Jalan Melang, Taman Melang, 72000 Kuala Pilah, Negeri Sembilan ",McDonald's Kuala Pilah DT,4.1,"(1,234)",Operating
Negeri Sembilan,Rasah,"Address: Lot 24158 (PT2) & Lot 24159 (PT3), Pekan Bukit Kepayang, Mukim, 70200 Seremban, Negeri Sembilan ",McDonald's Seremban DT,4.1,,Operating
Negeri Sembilan,Rasah,"Address: Lot PT 560, Bandar Seremban Utama, Seremban 2, 70300 Seremban, Negeri Sembilan ",McDonald's Seremban 2 DT,3.9,,Operating
Negeri Sembilan,Rasah,"Address: 1, Jln Haruan 2, 70300 Seremban, Negeri Sembilan ",McDonald's Lotus’s Seremban 2 DT,4.0,,Operating
Negeri Sembilan,Rasah,"Address: Lot GE-03, Centrepoint Seremban, Jalan Dato Siamang Gagap, 70300 Seremban, Negeri Sembilan ",McDonald's Ampangan DT,3.8,,Operating
Negeri Sembilan,Rasah,"Address: QR4W+PH, 71900 Labu, Negeri Sembilan ",McDonald’s R&R Seremban (NB),2.8,,Operating
Negeri Sembilan,Rasah,"Address: Lot 2726, Jalan Taman Komersil, 242, Taman Komersil Senawang, 70450 Senawang, Negeri Sembilan ",McDonald's Senawang DT,4.0,,Operating
Negeri Sembilan,Rasah,"Address: 4, Jalan Tuanku Munawir, Bandar Seremban, Taman Bukit Lemon, 70000 Seremban, Negeri Sembilan ",McDonald’s Seremban Town DT,3.7,,Operating
Negeri Sembilan,Rasah,"Address: Lot G43, Ground Floor, AEON Seremban 2 Shopping Centre, 112, Persiaran S2, Phase B1, Seremban 2, 70300 Seremban, Negeri Sembilan ",McDonald's AEON Seremban 2,3.5,,Operating
Negeri Sembilan,Rasah,"Address: 5410, Jalan SJ 5/1, Taman Seremban Jaya, 70450 Seremban, Negeri Sembilan ",McDonald's Shell Seremban Jaya,3.4,,Operating
Negeri Sembilan,Rasah,"Address: Sebahagian Lot 33369, Mukim, 70450 Seremban, Negeri Sembilan ",McDonald's Forest Height DT,4.0,,Operating
Negeri Sembilan,Rasah,"Address: Lot PT 2781, Jalan Melang, Taman Melang, 72000 Kuala Pilah, Negeri Sembilan ",McDonald's Kuala Pilah DT,4.1,,Operating
Negeri Sembilan,Rasah,"Address: Jalan Kampung Mulia, 71300 Rembau, Negeri Sembilan ",McDonald's Rembau DT,2.8,,Operating
Negeri Sembilan,Rasah,"Address: PT1127, Jalan Kiara 1/2, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan ",McDonald's Bahau DT,3.8,,Operating
Negeri Sembilan,Rasah,"Address: Lot 21599, Persiaran Seriemas Utama, Kota Seriemas, 71800 Nilai, Negeri Sembilan Nilai, 71800 Seremban, Negeri Sembilan ",McDonald's Kota Seriemas DT,2.9,,Operating
