State,Area,Address,Store Name,Rating,Review Count,Store Status
Johor,Johor Bahru,"Address: Plot 1, Block C, Jalan, Persiaran Dahlia 2, Taman Bukit Dahlia, 81200 Pasir Gudang, Johor ",KFC Pasir Gudang DT,3.8,"(1,427)",Operating
Johor,Johor Bahru,"Address: Lot LG15, AEON Taman Universiti Shopping Centre, Taman Universiti, 81300 Johor Bahru, Johor ",KFC AEON Taman Universiti,3.5,(215),No status
Johor,Johor Bahru,"Address: Lot L2-108, Level 2, Toppen Shopping Centre, Taman Desa Tebrau, 81100 Johor Bahru, Johor ",KFC Toppen Mall,2.3,(92),No status
Johor,Johor Bahru,"Address: Sutera Mall, No. L2-027, Tingkat 2, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Johor Bahru, Johor ",KFC Sutera Mall Skudai,3.2,(269),Operating
Johor,Johor Bahru,"Address: Lease 3 , Lotuss, Jalan Seri Alam, Bandar Baru Seri Alam, 81750 Johor Bahru, Johor ","KFC Lotus's Seri Alam, JB",3.6,(222),No status
Johor,Johor Bahru,"Address: Lot J22 - J23 Level 3, City Square, Jalan Wong Ah Fook, Bandar Johor Bahru, 80300 Johor Bahru, Johor ",KFC City Square,2.4,(328),No status
Johor,Johor Bahru,"Address: 307C, Level 3, Komtar JBCC, Jalan Wong Ah Fook, 80000 Johor Bahru, Johor ",KFC JBCC,2.8,(23),No status
Johor,Pulai,"Address: Lot HS (D) 176907 (PTD 44992, Taman Universiti, 81300 Johor Bahru, Johor Darul Ta'zim ",KFC Petronas Taman University DT,3.6,(871),No status
Johor,Pulai,"Address: Lot 413, Jalan Tampoi, Taman Damansara Aliff, 81200 Johor Bahru, Johor Darul Ta'zim ",KFC Damansara Aliff DT,4.0,"(1,469)",Operating
Johor,Pulai,"Address: Sebahagian PTB 23174, Jalan Ibrahim Sultan, Mukim Bandar, 80300 Johor Bahru, Johor ",KFC Stulang Laut,4.1,"(3,214)",Operating
Johor,Pulai,"Address: 1, Jalan Bestari 1/5, Taman Nusa Bestari, 81300 Skudai, Johor Darul Ta'zim ",KFC Nusa Bestari,3.7,(875),Operating
Johor,Pulai,"Address: Lot PTD 113519, Taman Puteri Wangsa, 81800 Johor Bahru, Johor ",KFC Puteri Wangsa DT,4.0,"(1,525)",Operating
Johor,Pulai,"Address: 5, Persiaran Jaya 1, Mutiara Rini, 81000 Skudai, Johor Darul Ta'zim ",KFC Mutiara Rini DT,3.7,"(1,704)",Operating
Johor,Pulai,"Address: Lot No. 4F51 & 52, Paradigm Mall, Skudai Hwy, 81200 Johor Bahru, Johor ",KFC Paradigm Mall,2.5,(251),No status
Johor,Pulai,"Address: 6, Jalan Setia Tropika 1/21, Taman Setia Tropika, 81200 Johor Bahru, Johor Darul Ta'zim ",KFC Setia Tropika DT,3.5,"(1,449)",No status
Johor,Pulai,"Address: 66, Jalan Perwira 1, Taman Ungku Tun Aminah, 81300 Skudai, Johor Darul Ta'zim ",KFC Tun Aminah,3.7,(772),Operating
Johor,Pulai,"Address: Plot F21, PTD 200669, Jalan Medini Selatan 1, Bandar Medini Iskandar, 79250 Iskandar Puteri, Johor ",KFC Caltex Nusajaya DT,2.9,(194),Operating
Johor,Pulai,"Address: No. 152 & 153, Jalan Susur 3, Taman Kulai Besar, 81000 Kulai, Johor ",KFC Kulai,3.8,(616),No status
Johor,Pulai,"Address: Plaza Angsana, Lot L1.28a & L1.29, Skudai Hwy, Pusat Bandar Tampoi, 81200 Johor Bahru, Johor ",KFC Plaza Angsana,4.3,(348),No status
Johor,Iskandar Puteri,"Address: Lot G-35 Ground Floor, Medini Lifestyle Mall, 79200 Seri Iskandar, Johor ",KFC Medini Mall,2.7,(336),Operating
Johor,Iskandar Puteri,"Address: Plot 1, Jalan Iskandar Puteri 1/2, Taman Nusantara Prima, Bandar Nusajaya, 81550 Gelang Patah, Johor ",KFC Iskandar Puteri,3.5,(771),No status
Johor,Iskandar Puteri,"Address: Plot F21, PTD 200669, Jalan Medini Selatan 1, Bandar Medini Iskandar, 79250 Iskandar Puteri, Johor ",KFC Caltex Nusajaya DT,2.9,(194),Operating
Johor,Iskandar Puteri,"Address: 59, Medan Nusa Perintis 6, Taman Nusa Perintis 2, 81550 Gelang Patah, Johor Darul Ta'zim ",KFC Nusa Perintis Gelang Patah,3.8,"(1,779)",No status
Johor,Iskandar Puteri,"Address: 1, Jalan Indah 22/3, Taman Bukit Indah, 79100 Iskandar Puteri, Johor Darul Ta'zim ",KFC Petron Bukit Indah DT,2.4,(373),Operating
Johor,Kulai,"Address: No. 152 & 153, Jalan Susur 3, Taman Kulai Besar, 81000 Kulai, Johor ",KFC Kulai,3.8,(616),No status
Johor,Kulai,"Address: Lot PTD 107466, Jln Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor ","KFC SHELL LAGENDA PUTRA DT, KULAI",3.6,(196),No status
Johor,Kulai,"Address: No. 114 (Ground & 1st Floor, Jln Impiana 3, Taman Impiana, 81000 Kulai, Johor Darul Ta'zim ",KFC Taman Impiana Kulai,4.0,(66),No status
Johor,Kulai,"Address: Lot 42, 43, Jalan 4/1, Taman Anggerik, 81440 Bandar Tenggara, Johor ",KFC Bandar Tenggara,3.8,(836),No status
Johor,Kulai,"Address: Lot 5035, Batu 17 1/2, Jalan Air Hitam, Saleng, 81400 Senai, Johor ",KFC Kulai DT,3.4,"(1,042)",Operating
Johor,Kulai,"Address: No. G53, Ground Floor, AEON Mall, Kulai Jaya, 81000 Kulai, Johor ",KFC AEON Kulaijaya,3.3,(327),No status
Johor,Kulai,"Address: Lot G21, Ground Floor, IOI Mall Bandar Putra Senai, 81000 Kulai, Johor ",KFC Kulai 2 IOI Mall,2.6,(61),No status
Johor,Pontian,"Address: Lot 1088-1091 & 3279, Mukim, Kampung Kubor, 82000 Pontian District, Johor ",KFC Pontian Drive Thru,3.8,(727),Operating
Johor,Pontian,"Address: No. 17-G, 17-1 & 17-2, Jalan Mutiara 2 Pusat Perniagaan Benut Benut, 82200 Pontian, Johor ",KFC Benut,3.7,(182),Operating
Johor,Pontian,"Address: Ground Floor, 668, Jalan Taib, Kampung Atap, 82000 Pontian District, Johor ",KFC Pontian,3.9,(227),Operating
